facebook_corpus_msr_443046,"absolutely! the deeper you dive, the less pillows you have.",CAG
facebook_corpus_msr_2111210,"Brown Sahib, the anti-national left-wing communists, the media and Muslims who indulge in Hindu patients o-laras, turned &quot;secularism&quot; into everything that was worth turning it into a simple failed slogan. Disease Larisma was nothing more than a continuation of the British policy of &quot;divide and conquer.&quot; This RSS is opposed to the “idea of secularism,” absolutely because it was used as a dagger in the heart of Hindus, Hinduism and Hindustan.",CAG
facebook_corpus_msr_461000,"Now it is above the 20-day moving average, and the next 50-day moving average is 8359",NAG
facebook_corpus_msr_1429853,"It&#39;s nice to see when they are not terror in Pakistan and Afghanistan, as well as in India, so that it is possible in the development step",NAG
facebook_corpus_msr_331246,"Firstly, there are no gaurakshaks in assame. Villagers beat these two thieves ... such things happen when thieves try to steal the only property that farmers have.",NAG
facebook_corpus_msr_1805375,Aap don&#39;t need monsters like you,OAG
facebook_corpus_msr_469159,"For those who have more than 2 apartments or 2 lands, legal rest must hand over the property to the government.",CAG
facebook_corpus_msr_464500,"Bengal / Calcutta was once the most prosperous state in India. Now it is compared to Bihar / Odis. Wake up, Mithra. Use your knowledge to help Bengal, instead of reading silly lectures.",NAG
facebook_corpus_msr_322726,"Oh, Pak&#39;s army, or, say, Porky’s army of hooligans, whose country did not exclude the bodies of their cowardly army without members during the war with Kargil, the army that appeared in 1971 before the Indian army, and East Pakistan became Bangladesh ... And the hijad army could not even save schoolchildren from merciless killings, and Indian troops did reach Lahore in 1965.",OAG
facebook_corpus_msr_334533,He would be a lonely boss with all the changes of supporters with Kejriwal.,NAG
facebook_corpus_msr_1723831,"We want to get rid of you, Indians ... why don&#39;t you hear our loud cries?",OAG
facebook_corpus_msr_417581,"Only 13% of jio clients converted to prime, so they extended the date",NAG
facebook_corpus_msr_1990156,"Mandate of the people, is it a democracy?",OAG
facebook_corpus_msr_2032235,"again, the same thing in the eyes of the judiciary: he is not a terrorist, he is accused in our eyes, he is a terrorist, and he deserves to be killed, who has ever badly followed our nation, that she should be killed without any mercy",OAG
facebook_corpus_msr_1723874,Does this problem occur only in India and not in other countries?,CAG
facebook_corpus_msr_416461,POSITIVE SHOPPING JPASSOCIATE FOR EACH REDUCTION OF 13.00-10.50-7.50-5.50 FOR GOALS 36 AND 56 (TIME FRAME 2-3 YEARS),NAG
facebook_corpus_msr_445648,In a government office they carry out online transactions ... also all parties must show their transactions on the account for holding their elections in RTI.,CAG
facebook_corpus_msr_1805076,Dramebaaj anna kya bjp ki government aate hi lokpal bill aur lokpal bhool gaye baat karne mei charm bhi nahi ati,OAG
facebook_corpus_msr_382223,"Unfortunately, this is the Indian government of Wat can do !!!! ... I do not vote for Modigi to see such shit ..",CAG
facebook_corpus_msr_397776,"it&#39;s a coward, like you, who stabs you in the back .... just wait and see ... you forgot the day when 2 lakhs were flooded from India ... by the way, what do you do in the Indian news channel, except in Does your country have its own channels? ?",OAG
facebook_corpus_msr_427865,"Hi Anuj brought divisions on days at 710, what to do, and Tata motor DVR 275 for any purpose",NAG
facebook_corpus_msr_445669,People talk all the time about ordinary people suffering. This is the same country where thousands of people gave their lives for freedom. Can ordinary people tolerate small problems in queues for good?,CAG
facebook_corpus_msr_470981,"I visited 5 ATM, but I was able to withdraw money .. not working ..",CAG
facebook_corpus_msr_406854,"I know that you, the people of Nagaland and Meghalaya, hate the BJP. But it&#39;s true. 2 places in Sabha from these 2 states cannot stop BJP. Assam and Arunachal, yes, this is important. But these states are becoming a day-to-day BDP stronghold, including Manipur, Tripura, and Sikkim.",NAG
facebook_corpus_msr_450764,"Modi ji, all the pain &amp; nö Real Gain.",CAG
facebook_corpus_msr_334884,"Damn bjp. All political parties are corrupt, and I don&#39;t love anyone. They are there only to earn money, for whom you would not vote. But the support of the Naxalites who kill our soldiers, the support of JNU students who shout “Bharat Kyo Tukde Katenge” and Afjal Guru Tere Katil Chinda Hi and more recently “There is nothing wrong with singing Pakistani Jindabad” - all this is attributed to this man. Therefore, it is clearly anti-national.",CAG
facebook_corpus_msr_2081761,It was a crowd of a poor girl .... Instead of helping her ... Jumping into conclusions .... impulsively,OAG
facebook_corpus_msr_456244,"oh ... i get it ... he says: &quot;screw, bahadj, for making me do it&quot;!",OAG
facebook_corpus_msr_2127025,"udhav showed bzhp his place, bravo shivsena",CAG
facebook_corpus_msr_326806,"Incomprehensible theory. Some time ago, India erroneously demanded surgical strikes in Pakistan and now declares striking a strike on Pakistani surges. Again, not so.",CAG
facebook_corpus_msr_470955,Please advise about the excellent banking and how the NPA will win for PSU banks.,NAG
facebook_corpus_msr_443467,Please share your view on astec life ?? Purchased in 675,NAG
facebook_corpus_msr_325898,We must use the doctrine of an offensive defensive strategy. Learning from Israel ... and giving freedom of action to security forces and covert missions inside Pakistan to bleed out of Pakistan.,NAG
facebook_corpus_msr_335002,"Tollywood Parbhas Die Heart Fans Where Parbhas operates in Bahubali 2 ahBahubali 2 is a graphic animated film Do not compare Indian cinema Bollywood films Actor Khan Acting Amir, Salman and Shah Rukh",CAG
facebook_corpus_msr_327805,"It&#39;s a shame, and then these unassuming, so-called, educated civilized people of Pakistan claim that the Pakistani army is professional soldiers ... They are really professionals, but professional terrorists ..... Of course, not soldiers ... Not only India and Indians but the global world now understands and recognizes them as professional terrorists.",OAG
facebook_corpus_msr_325748,"India must prevent Pakistani soldiers from crossing the LOC and their secret entrance to India at all costs. For this we must use bullets freely. At the same time, India should also impose a trade embargo on Pakistan and urge and persuade the US and other influential countries to impose economic sanctions on Pakistan indefinitely. Then only this terrorist state will be brought to its knees.",NAG
facebook_corpus_msr_325406,Haram - Pig Pig - Scavengers Scavengers - Eat the Dead Harm the Dead - Injury - Pakistan Pakistan - Pig,OAG
facebook_corpus_msr_497389,"Reliance Jio, on the other hand, offers a 3–3 month subscription to unlimited calls (STD, roaming), unlimited 4G (this means the actual speed of 4G). Well wait, they extended this plan from 3 months to 4 for early clients. Airtel should reduce its 4G / 3G tariffs. For 1599 only 5GB of internet? : |",NAG
facebook_corpus_msr_443134,Misty must prove that Tata’s actions are illegal. Tata’s Counselor,NAG
facebook_corpus_msr_484280,what is the view of suzlon energy in connection with the purchase of Canadian solar energy,NAG
facebook_corpus_msr_394729,"Baba always wants to create an emotional atmosphere, he has sharply lost his brilliance.",NAG
facebook_corpus_msr_328128,People will be happy if they have 2 km,CAG
facebook_corpus_msr_2115215,Please do not lose the series .. It will be a shame to lose at home against this Australian team ...,NAG
facebook_corpus_msr_1945575,Well said,NAG
facebook_corpus_msr_426286,India has become a leading country in the use of mobile data: Mukesh Ambani,NAG
facebook_corpus_msr_2041603,Agreed.,NAG
facebook_corpus_msr_405622,Where are the Indian intolerance groups .... Where is everyone. Khan .... Amir Khan the Muslim ... about the conversation Everyone thinks ....,OAG
facebook_corpus_msr_1723900,Tweet or hate ??,CAG
facebook_corpus_msr_1945453,"Indian Express found Shirish Kunder a more recognizable person for the front pages. It was here that the Indian Express standard fell. Oh, I forgot that the wife of Sitarama Yachura is the permanent editor of the Indian Express. Then everything is fine.",CAG
facebook_corpus_msr_1561701,#ENTERTAINMENT | Karan Johar may offer Justin Bieber to start in the sixth season of #KoffeeWithKaran.,CAG
facebook_corpus_msr_2260838,But this is hypothetical. BJP will never win.,CAG
facebook_corpus_msr_1804793,"Mohit Sonya, this is reality, bro, please read carefully",NAG
facebook_corpus_msr_495526,"5 lakhs to both (an unbiased approach) regardless of the title of the medal👍👍, I am proud that the football player",NAG
facebook_corpus_msr_397897,Pakistan has no courage to admit anything true .... liars,OAG
facebook_corpus_msr_1521636,"I&#39;m not a fan of Salman, but I think you&#39;re a fan of zee news nano chit in the 2000 notes, and let&#39;s not talk about intelligence here, because people with low intelligence judge people of their choice",CAG
facebook_corpus_msr_482473,"---- Most of the Kashmiris are in favor of India, but cannot effectively defend their positions in order to restore order in Kashmir, so by invitation I will go to Kashmir, where with all the pro-Indian Kashmiris we (through the political movement) will try to normalize the situation in Kashmir, and also solve the Kashmir problem, as indicated by: - http://aapress.com/ethnicity/indian/another-opportunity-to-solve-kashmir-problem/ OR http://www.alwihdainfo.com/ Another possibility-solve- Kashmir-problem_a43528.html OR http://www.pakistanchristianpost.com/letterdetails.php?letterid=790 OR https://groups.yahoo.com/neo/groups/kashmir-global- net / talk / reported I / 50215 Yours Email: hemraj_jain@yahoo.com",NAG
facebook_corpus_msr_1833357,"But lynching was never part of the struggle for freedom, but how can chaddis, who have always been chamchi of the English, know about it?",CAG
facebook_corpus_msr_1724259,Pretend,OAG
facebook_corpus_msr_326860,"Dear India, stop playing with the emotions of your people for voices.",CAG
facebook_corpus_msr_334498,"Why don&#39;t you compare the five worst unrest since Independence, and let&#39;s find out where he faltered more than members of the Congress of other countries affected by the unrest.",NAG
facebook_corpus_msr_322442,"I remember how a Japanese fan did this during the last World Cup, I now wonder if Mizo is the descendants of the Japanese during World War II in the famous Battle of Kohima between the British and the Japanese? Ps Pun intended",NAG
facebook_corpus_msr_502844,When does NH-8 work out? Partially Hero Honda Chowk ??,NAG
facebook_corpus_msr_1805313,Anna Khazar - Agent,CAG
facebook_corpus_msr_329986,Ask the Khans to do it ... In any way they kill them when they are drunk .... And then start by being human,CAG
facebook_corpus_msr_330974,"You can be sure that the shooter was a white American (Christian, not a Muslim), otherwise the headline would say “Muslim” and not “drunkenness” as the first word. There would be more calls for Trump’s “Muslim ban” that the world’s ridicule couldn’t realize — but would the great Orange One now call for a “ban on beer consumption”?",CAG
facebook_corpus_msr_443958,"If you cannot do something good for your country, at least support those who are trying to do something better for their country. Today, the whole world recognizes India only thanks to Modi.",CAG
facebook_corpus_msr_1521855,"And these are people who promise not to ban beef in the north-east, hypocrisy at its best.",OAG
facebook_corpus_msr_1945493,"You should not take this guy seriously. In the end, his only contribution is the production of three children.",OAG
facebook_corpus_msr_444166,"All Indian Muslims are anti-Indians, they are just waiting to become so soon they will become the majority of people and take over India, and always their heartfelt sympathy for Pakistan and the outside show that they love India, the whole farce.",OAG
facebook_corpus_msr_1853672,What the hell is going on?,OAG
facebook_corpus_msr_2073039,"Man, that with you, people copy, inserting the same comment everywhere ... do not get tired ..",CAG
facebook_corpus_msr_461576,"Amma will always remain in our hearts, may her noble soul rest in peace.",NAG
facebook_corpus_msr_1455347,I like,NAG
facebook_corpus_msr_2020815,According to Zee News 405 for locations for BJP in UE. The total number of voters is 403. Two seats are provided by Zee News for free.,CAG
facebook_corpus_msr_327859,"The irony is your picture at one end, you are happy to see that someone is dying, and at the other end you pray not to kill the innocent.",CAG
facebook_corpus_msr_470839,What about Tata engines? Was the reaction excessive?,NAG
facebook_corpus_msr_397732,Your army entered as a thief on our territory. Your army team cowards. India inflicted surgical blows and informed your army.,OAG
facebook_corpus_msr_221647,"Nobody can defeat Modi, now the people of Bihari can be saddened that they are electing BJ DDU for them to be a burden",CAG
facebook_corpus_msr_457396,Anuy and Porinho believe that the markets will reach a new maximum before the budget,NAG
facebook_corpus_msr_2111306,"The so-called secular people ruled the nation for 60 years, and they didn&#39;t even ban RSS ....... LOL",OAG
facebook_corpus_msr_2032108,# greet you my friend,OAG
facebook_corpus_msr_1805515,This puppet went to the polls in MCD #chutiya,CAG
facebook_corpus_msr_1614499,"They benefit because these areas do not get used, so the beginning of the roads will make them weak,",CAG
facebook_corpus_msr_322423,ru guys from dis university? Gaurav Seth Pi Anshu Misra Shubham Singh,NAG
facebook_corpus_msr_2115208,"It&#39;s okay We lost the match, not the series. Losing and winning is a part of the game that you can not always win in every game. You won a little. you lose a little",NAG
facebook_corpus_msr_329013,"Therefore, they opened fire across the border, and then went to cripple the bodies. Sorry, I do not buy it at all.",CAG
facebook_corpus_msr_487733,Do you see the graceful strikes of all time highs during this expiration?,NAG
facebook_corpus_msr_1762565,"Yes, sir. This of course will happen. When a cow becomes president, PM, CM, MP, MLA and a person mow along the road, obtaining food, dying after swallowing plastic.",CAG
facebook_corpus_msr_394667,"Let&#39;s accept the fact that we have a mini-Pakistan, and there are many pro-Pakistani anti-national elements in the country. Which are funded by enemy countries to weaken the integrity, peace and security of the nation with the help of several heavy traitors in politics. Whether in the northeast, Kashmir or Hyderabad, while most of the peripheral elements for their short-term political or monetary gain prefer to destabilize the economy or national integrity after supporting external forces, resolving the issue of Pakistan or China to be a distant dream for Mr. Modi and his partners . If rotten fish are not taken out of the pond, we cannot expect a clean system.",NAG
facebook_corpus_msr_1610605,"Winning an election is not important, but it justifies the expectations of citizens. Nowadays, people blindly vote for religion, not for development. Frankly, we need activists of all like-minded people who want to experience an impartial development. This group of activists should conduct a legal audit of politicians, bureaucrats, to ensure that they function properly, and not squander government money. This is the only way to save our country from religious and corrupt politicians.",OAG
facebook_corpus_msr_1723302,"Guess what ... It all happens daily, right .. ??",OAG
facebook_corpus_msr_1775238,Congratulations!,NAG
facebook_corpus_msr_1804874,"11,000 or 11 lakh. In the end, truth prevails, and the truth is that Kayrival delivers! Period !!",NAG
facebook_corpus_msr_1403043,"True, any good work is opposed by a group of interested parties. In fact, our political parties often support such elements in their search for banks to vote. Aggressive media activism is also absent. Hello",CAG
facebook_corpus_msr_490983,"would like to know about Welspun India, REC, Wockhardt, GATI and Metalyst",NAG
facebook_corpus_msr_2018502,true,CAG
facebook_corpus_msr_401411,Guys .. how long do we tolerate this weakness. Are we so weak that we cannot give a suitable answer?,NAG
facebook_corpus_msr_1735840,"However, redundancy is not a scheme to combat poverty, it exists only for those social groups that have historically been exploited, marginalized and weakened. The Supreme Court declares that Muslims want the OKB window to be created within the bureau, without breaking the 50% barrier, but not on the basis of religion.",CAG
facebook_corpus_msr_480888,"jokes are made very seriously, this is the Indian way of doing business - the fear of insecurity",NAG
facebook_corpus_msr_2081757,"I am for freedom of speech, but against the drunken freedom of speech of another young man!",CAG
facebook_corpus_msr_1493902,"if not, their image will deteriorate further.",OAG
facebook_corpus_msr_483459,We will see a new battle between the sons and Tatu’s capers.,NAG
facebook_corpus_msr_1818436,Men&#39;s wine. Daily soap for women. Violence against men.,NAG
facebook_corpus_msr_334831,"And there was a time when we had a Congress both in the state and in the center, 15 years in Assam and 10 years in the center, and most importantly, appointed by the Prime Minister from Assam!",NAG
facebook_corpus_msr_1897089,"It must be paid by the police, who kept the money with them. Or as promised RBI",CAG
facebook_corpus_msr_332833,"Yes, Antonio .. for us God is within us. So everyone / everyone is a manifestation of God for the followers of Sanatan Dharma.",NAG
facebook_corpus_msr_332262,"Our president has no such story as Modi, who kills thousands of Muslims in Gujrat",OAG
facebook_corpus_msr_1805654,Muni baba with mouth open,CAG
facebook_corpus_msr_1804975,"Anna, unfortunately, lost all authority. He conveniently forgot the Lokpal account. He is saffron under the skin. Carewal, on the other hand, changed the face of Indian politics. The main parties calmly accepted everything, for which he stood.",CAG
facebook_corpus_msr_1723335,"one). The rule states that loudspeakers should not be used from 10 pm to 6 am. 2) &quot;If Muslims have the right to give Hazan, non-Muslims have the right to sleep in peace.&quot; Supreme Court Verdict",CAG
facebook_corpus_msr_329063,"If India can shoot at innocent civilians, then injuring their soldiers is fully justified.",OAG
facebook_corpus_msr_402523,Mohammed Usman. Get out of my country. The division was based on the theory of two nations. ALL MUSLIMS MUST GO TO PAKISTAN.,OAG
facebook_corpus_msr_492174,I want to meet a girl who said that the iPhone is easy to use !!!,CAG
facebook_corpus_msr_483354,"But this is an important decision, and TATA needs to clear the air.",NAG
facebook_corpus_msr_423044,"Hello, anuj, sir, your views just dial the number after this rally, will it continue or will you make a profit",NAG
facebook_corpus_msr_2035898,You&#39;re the best of all ... 💞 Our cutie ... All the best 😊 for your movie 🎥 #PHILLAURI ... 💕,NAG
facebook_corpus_msr_470956,Please advise about the excellent banking and how the NPA will win for PSU banks.,NAG
facebook_corpus_msr_397451,This will happen soon when China is dependent on Pakistan. Pakistan&#39;s support means the end of humanity,OAG
facebook_corpus_msr_323706,"I hope you get well soon. My wishes for you. I realized that there is no point in wasting my time to make you understand something. All the best, buddy.",CAG
facebook_corpus_msr_473742,"The correction is made by essy, because note 2000rs is a large number compared to 500rs and 1000rs.",NAG
facebook_corpus_msr_2111406,"Please leave these secular stands, do something good for society.",NAG
facebook_corpus_msr_407584,Too many high-ranking politicians in Mumbai will pray for his health,NAG
facebook_corpus_msr_1679259,"What happens to the coach working in the snack room, which serves each express? Do we really get food, food, as in the picture above, when we travel on Indian railways? If so, please let us know the name of the express train ... the fact that railroad passengers receive miserable food on Indian railways ...",OAG
facebook_corpus_msr_446433,There are many people who are trying to understand something bad.,CAG
facebook_corpus_msr_1804942,"Bhaiya sabse pahle ye hai kon ... mahangaayi badhi to banwaas pr gaye hue the, a note to forbid psese Or ab aagaye neend se jaag kar k chalo thoda public bb llun.",CAG
facebook_corpus_msr_422044,"Congratulations Bmp &amp; Modiji, please do something for the development of India, besides good speeches",CAG
facebook_corpus_msr_329970,"Obviously, did not read about turning the other cheek. Funny kind of christian guy.",CAG
facebook_corpus_msr_1956946,"The rise of Modi ji was also so sinister that some sick and anti-democratic people announced that they would leave the country if he became the prime minister! The same black forces now sing the same mantras, not noticing the fact that this is the 21st century, and people can distinguish between chalk and cheese!",CAG
facebook_corpus_msr_1922865,NDA is ruled by the DA party good governance 😝😝,CAG
facebook_corpus_msr_325339,What the BJP has done in the last 10 years in MCD ... stop barking .. work now,OAG
facebook_corpus_msr_457196,"Thanks for the confession, I support Chelsea, although I am also happier than you! :)",NAG
facebook_corpus_msr_2018698,"Bhai, this is not the mainstream. Even Mira Rajput said that third wave feminism is destructive. And yes, mainstream feminists are really bullies. They continue to rebel and make noise. They hate free speech, they hide facts, they project lies, and so on. D. (I have evidence of all of this. So please refute my point of view, not my facts)",CAG
facebook_corpus_msr_1956229,This happened 24 × 7. But the administration has always been in sleep mode.,CAG
facebook_corpus_msr_432276,Pm is lair means lair and you pray to god also,NAG
facebook_corpus_msr_2018619,She has been so privileged all her life. But we must work to achieve our goals. We can not make our choice.,CAG
facebook_corpus_msr_425103,please comment on the rain industry regarding today&#39;s stellar results,NAG
facebook_corpus_msr_455612,Royal Enfield is an icon ... you can&#39;t shake it,NAG
facebook_corpus_msr_503326,The Bank of England is ready to invest an additional £ 250 billion in the economy to help overcome the economic crisis that may have been caused by Brexit.,NAG
facebook_corpus_msr_331191,The so-called #GauRakshaks ..... Claim that they protect 🐄 to d mother #Gaumata .... And dese #Gundaz sell der mother to d market ... # Export der mother to other countries .... when she useless for them ...... # Shame on dese # Bhakts ....,NAG
facebook_corpus_msr_1724078,communal feelings at the peak in the so-called multicultural country,OAG
facebook_corpus_msr_731282,Pappu is on vacation until the next election: D,OAG
facebook_corpus_msr_1979691,"Dear Indian Express, I&#39;m sorry to write that your journalists misinterpret the events there and present them in a distorted way, just to make some sensational headlines. News about the upcoming singer Nahid Afrin was prepared without proper research and investigation. It was very sad to see that your journalists do not even know the difference between fatwas and appeals. Fatwa is an optional legal opinion issued only by a qualified lawyer (mufti) at the request of a person who is unable to understand religious principles, while the brochure distributed and presented as a fatwa is simply a printed copy of the signed appeal. 46 men who believe in religious rites. Justification of the appeal can be discussed for many reasons and in many aspects, but, above all, the appeal cannot be called a legal opinion (Fatwa). We are awaiting your apology for such a mistake.",CAG
facebook_corpus_msr_441682,Sharuh travels in a wide range ...... the steam engine reporter may stop whistling for each pair during the news,CAG
facebook_corpus_msr_1804796,Agreed..,NAG
facebook_corpus_msr_1493903,"Heheheh, how can you assume that they care about their image? They (Pakistanis) are sent to sell the entire country to China in the name of the AECC.",OAG
facebook_corpus_msr_1563601,"Matt Ellis: I wouldn’t believe what Israel says because Israel lies like its sweet dad America. She also claims to be the country that cares for her, but when you look behind the scenes, there is nothing in her but lies, hatred of others, and death.",OAG
facebook_corpus_msr_466200,Will metals grow again,NAG
facebook_corpus_msr_1945455,Ram NATH ji Goenka should be ashamed of their successors ...,OAG
facebook_corpus_msr_438540,"In fact, Mr. Jack, and then Plz, shows how much black money is destroyed, banks received about 99.8% of 1000, 500 banknotes back to their accounts, then where is the black money.",NAG
facebook_corpus_msr_1922808,He should be allowed to travel on a freight train carrying animals ... he is worth the same thing as them. This suite is more than enough for him (this !!!).,CAG
facebook_corpus_msr_324334,"Not surprised! You may not have heard about the launch of the cow ambulance service in UP recently. I do not need an ambulance for the poor and needy, but the focus is on the cow. Funny",OAG
facebook_corpus_msr_1775210,"Haha, so 60 years without development, only loot !!! Good that you are taking it now!",NAG
facebook_corpus_msr_326776,"Pak&#39;s army invaded Indian territory, killed Indian soldiers, drank a cup of tea and biscuits, disfigured their bodies and returned to their barracks, and now tell me while all this garbage was going on, what did the Indian border guards watching Mia Khalifa and Sunny Leon?",OAG
facebook_corpus_msr_330895,"Heh, Turkey is a miserable 3rd class country I know.",CAG
facebook_corpus_msr_1723665,"Do not think that you have gone too far, Son B **** ........ # Nigam",OAG
facebook_corpus_msr_2127002,BJP won 81 seats in more than 50 places in 2012. This is not a victory at all. 84 winning places in Siva sena is a victory in a land race according to this toilet paper.,OAG
facebook_corpus_msr_346512,� ♥ PYTHON ♥ BOT ♥ TEAM ♥ ♪ ---- &quot;TAYYAB-XD.TK&quot; ---- ♥ ♡ o. BOTA OWNER 💢 TAYAB KHAN 💢,NAG
facebook_corpus_msr_327927,"Surgical strike on Pakistan, and we do a surgical strike through the media! Long live Modi&#39;s diplomacy! #SaveIndia",NAG
facebook_corpus_msr_1805717,not,NAG
facebook_corpus_msr_1731689,Digestion of livestock feed,CAG
facebook_corpus_msr_1937577,Mr. Kunder correct your facts. Prove that he is an idiot.,NAG
facebook_corpus_msr_1956971,Illiterate people began to teach people with the highest levels of literacy. Do you know the literacy rate in the world among Muslims? This is only 0.27%. Horrible..! The lowest literacy rate of all religions.,CAG
facebook_corpus_msr_503524,"Our Honorable Governor is the best, but someone is not ......",CAG
facebook_corpus_msr_451805,"For maintenance, bajaj will keep the bike and you must take it from the workshop when you need it",NAG
facebook_corpus_msr_334891,"Sitaram Yechuri is a friendly man from the Marxist lobby, dominated by violent ideologues. As a member of the upper house, he made a very constructive contribution.",CAG
facebook_corpus_msr_469423,You mean investments made with relationships and friends above,NAG
facebook_corpus_msr_349977,"We still support Mody Sarkar, not Chor Congress ... Mody Sarkar is much better and stronger than Chor Congress ...",OAG
facebook_corpus_msr_1723569,"If it should be prohibited, it should be prohibited for all other religions.",CAG
facebook_corpus_msr_425691,Gio effect. It&#39;s like Modi {Jio} and everything else.,NAG
facebook_corpus_msr_1805361,You can&#39;t avoid the sin of promoting this useless guy.,OAG
facebook_corpus_msr_466288,the former evening said that he should act as the opposite member.,NAG
facebook_corpus_msr_1804941,Sanghi dose mila hi Anadji Ko El Se Se Kyunki Delhi Me Joe Hai Hai Filhal .. Ab sub ko samajh gay hai Lokpal aur corruptioner Kitne Pani Me Hai Aur Kyes K Saat Hi.,CAG
facebook_corpus_msr_470849,Is it time to invest in shares of a bank specifically SBI &amp; Icici?,NAG
facebook_corpus_msr_399105,"Who cares what she eats ... Even she eats shit, we don&#39;t care",CAG
facebook_corpus_msr_1716154,"If I live in a country where the crowd behaves and has a license to kill, then I feel ashamed ... according to your logic ... The Taliban are also right who stoned people to death ...",NAG
facebook_corpus_msr_1884032,Time #LaughAtDeath. Have you tried it yet?,NAG
facebook_corpus_msr_405067,"It&#39;s time to close the JNU government. Why is this type of institution governed by the waste of our tax money. If JNU students have the courage, then please earn some money and then pay it. Why the taxpayer wasted money. Shame",OAG
facebook_corpus_msr_1943090,"4 people died, and the Indian express finds humor in it.",CAG
facebook_corpus_msr_394476,Lol Indian Army &quot;Pig army with the 4th largest in the world and 4 times more can not fight with Pakistan&quot;,OAG
facebook_corpus_msr_431267,Modi in the band of 500-1000 bills. So his next step should be to congress group,CAG
facebook_corpus_msr_420674,"Transformation and rethinking of sustainable India. In addition, restore confidence in the basic Hindu values of life and let them live with mutual respect for all.",NAG
facebook_corpus_msr_1525114,"The Kashmiris are not against the people of India, but against the Indian occupation.",NAG
facebook_corpus_msr_495265,What does the word cost mean? Does this take into account external debt? Does this take into account human wealth?,CAG
facebook_corpus_msr_430523,Cnbc TV 18 knocks the competition for congratulations BUDGET,NAG
facebook_corpus_msr_2018497,Shuk from Shih Sharma,OAG
facebook_corpus_msr_466226,"Mr. Narang, it&#39;s just a matter of time, I’m not so stupid as to believe that the government is working for the benefit of the masses. You need to carefully read the &quot;Prince&quot; Niccolo or the &quot;Republic&quot; of Plato. I am sure that after this government completes its term in the office, we will have big frauds to quote ... And this is what Dr. Manmohan Singh is talking about ...",CAG
facebook_corpus_msr_1599828,I hope that the passengers of the car are safe and unharmed.,NAG
facebook_corpus_msr_469906,"Hello, what will Sun Pharma be in the short and long term?",NAG
facebook_corpus_msr_382123,Tit for tat in the same way .... Mod I ask you plz do the action as soon as possible ...,NAG
facebook_corpus_msr_2018673,For what reason?,CAG
facebook_corpus_msr_329038,"There is nothing new in this. Indians only gossip, take action instead of spreading failures",CAG
facebook_corpus_msr_430440,"It is still unknown how INC (UP-UTTARAKHAND-MANIPUR) will attract high-tech experienced voters to the INC for the first time, as surges in a recent UP survey indicate a massive participation of this section in the survey. Moreover, MANN KI BATE points directly to this section✔",NAG
facebook_corpus_msr_452509,I want to upgrade my 180 CC to 400CC,NAG
facebook_corpus_msr_418425,Mahindra technology down and others stock it up as TCS Infy WIPRO ..,NAG
facebook_corpus_msr_2287073,she just makes a cheap advertising move. maybe she wants to be in the big boss.,OAG
facebook_corpus_msr_456078,"It&#39;s like Duke 390, why did they launch him for so long. Just give a name and change the look and reduce the price ????",NAG
facebook_corpus_msr_1805657,No respect for him now,NAG
facebook_corpus_msr_2081696,Sehwag your comments makes no sense at all. You should not have made stupid comparisons. There is a big difference between a cricketer and a martyr.,CAG
