facebook_corpus_msr_397776,"It&#39;s a coward like you who is retreating ... just wait and watch ... you forgot the day when 2 lakh porkis soldier were freed from India ... by the way, what you do in the Indian news channel does not have your country own channels?",OAG
facebook_corpus_msr_427865,"Hi Anuj brought days around 710, what to do and Tata engine dvr 275 every target",NAG
facebook_corpus_msr_445669,People talk about the simple person who has to suffer all the time. This is the same land where thousands gave their lives for freedom.,CAG
facebook_corpus_msr_470981,"I visited 5 atm, but I can withdraw from the money.",CAG
facebook_corpus_msr_406854,"I know you, the people of Nagaland, and Meghalaya hate bjp. But it is true that 2 bok sabha seats from these 2 states can not stop playing bjp assam and arunachal",NAG
facebook_corpus_msr_450764,"Modi ji, all the pain &amp; no real gain.",CAG
facebook_corpus_msr_334884,"Hell with BJP. All political parties are corrupt and I do not like anyone. They are only there to make money, whoever you are allowed to choose. But the support of the Naxalites killing our soldiers and the side of the JNU students, the &quot;Bharat ke tukde Katenge&quot; and Afzhal Guru tere Katil jinda hai and the recent &quot;there is nothing wrong singing Pakistan Zhindabad&quot; to say are attributed to this man. Therefore, he is decidedly anti-national.",CAG
facebook_corpus_msr_2081761,It was the poor girl&#39;s mobbing ... Instead of helping her ... Speak to conclusions .... impulsive,OAG
facebook_corpus_msr_456244,"oh ... I understand ... he says &#39;damn you, bajaj, for doing that!&#39;",OAG
facebook_corpus_msr_2127025,"udhav showed bjp his place, bravo shivsena",CAG
facebook_corpus_msr_326806,Incomprehensible Atory. Some time ago India had wrongly demanded surgical strikes in Pakistan and now a surgical strike by Pakistan. Wrong again.,CAG
facebook_corpus_msr_470955,Please give some advice on Bank Nifty and how the NPA is useful for PSU banks?,NAG
facebook_corpus_msr_443467,Plz share your view on Astec life? Bought at 675,NAG
facebook_corpus_msr_325898,We should use an offensive defensive strategy doctrine. We learn lessons from Israel and give the security forces and covert missions within Pak a free hand to bleed Pakistan.,NAG
facebook_corpus_msr_335002,Tollywood Parbhas Die Herz-Fans die Where is Parbhas in Bahubali 2 ahBahubali 2?,CAG
facebook_corpus_msr_327805,"Shame, shame and then these low so-called educated civilized peoples of Pakistan say that the Pakistani army are professional soldiers ... They are professionals, but professional terrorists ..... Certainly not soldiers .... Not only India and India The global World now understands them as professional terrorists and acknowledges them.",OAG
facebook_corpus_msr_325748,"India must prevent Pak soldiers from crossing LOCs and secretly coming to India at all costs. For this purpose we should use the balls generously. At the same time, India should impose a trade embargo on Pakistan and urge and convince the US and other powerful nations to introduce economic sanctions against Pakistan indefinitely. Then only this terrorist state would go to its knees.",NAG
facebook_corpus_msr_325406,Haram - Pig Pig - Scavenger Scavenger - Eat Dead Harm Dead - Mayhem Mayhem - Pakistan Pakistan - Pig,OAG
facebook_corpus_msr_497389,"On the other hand, Reliance Jio grants a subscription to Unlimited Calling (STD, Roaming) and Unlimited 4G for 3k - 3 months (this means actual 4G speed). Wait, they have extended this plan for the first customers from 3 months to 4 months. Airtel has to lower her 4G / 3G rates. For 1599 only 5 GB internet? : |",NAG
facebook_corpus_msr_443134,Mistry must prove the misconduct of Tata Sons: Tata Counsel,NAG
facebook_corpus_msr_484280,What is the view of Suzlon Energy given the purchase of Canadian Solar?,NAG
facebook_corpus_msr_394729,Baba always wants to capture the emotional atmosphere and has drastically lost his shine.,NAG
facebook_corpus_msr_328128,People will be happy if they are 2 km away,CAG
facebook_corpus_msr_2115215,Please do not lose the series. It will be embarrassing to lose at home to this Australian team ...,NAG
facebook_corpus_msr_1945575,Well said,NAG
facebook_corpus_msr_426286,India has become a leading country in mobile data usage: Mukesh Ambani,NAG
facebook_corpus_msr_2041603,Agreed.,NAG
facebook_corpus_msr_405622,Where is intolerance Indian groups .... Where is everything. Khan ... Amir Khan Muslim ... about talking Everyone thinks ....,OAG
facebook_corpus_msr_1723900,Tweet or hate ??,CAG
facebook_corpus_msr_1945453,"Indian Express found Shirish Kunder more appreciative personality for the front page news --- Here&#39;s the standard of the Indian Express dropped - Oh, I forgot that Mrs. von Sitaram Yachur is Resident Editor of Indian Express",CAG
facebook_corpus_msr_1561701,SUSTAINABILITY | Karan Johar could have Justin Bieber to start #KoffeeWithKaran Season Six.,CAG
facebook_corpus_msr_2260838,But that is hypothetical. BJP will never win.,CAG
facebook_corpus_msr_1804793,"Mohit Soni, this is reality, please read it carefully",NAG
facebook_corpus_msr_495526,"5 lakh for both (unbiased approach), regardless of rank of medal, proud to be a footballer",NAG
facebook_corpus_msr_397897,Pakisthan has no courage to admit something ... liars,OAG
facebook_corpus_msr_1521636,"I&#39;m not a Salman fan-mate, but I think you&#39;re a fan of zee news nano chit in 2000 notes and do not let us talk about intellect",CAG
facebook_corpus_msr_482473,"---- The majority of Kashmiris is for India, but unable to claim effectively to create normalcy in Kashmir. Therefore, I will go to Kashmir on invitation, where we will try to bring normality in Kashmir with all India cashmereis (through political movement) and also solve the Kashmir problem, as at: http://aapress.com/ethnicity/indian/another- opportunity-to-solve-cashmere-problem / OR http://www.alwihdainfo.com/ Another way to solve cashmere problem_a43528.html OR http://www.pakistanchristianpost.com/letterdetails.php?letterid=790 OR https://groups.yahoo.com/neo/groups/kashmir-global- Network / Talks / News / 50215 Best Regards Email: hemraj_jain@yahoo.com",NAG
facebook_corpus_msr_1833357,"Lynching was never part of the freedom fight, but how can the Chaddis, who were always Chamchas of the British, know that?",CAG
facebook_corpus_msr_1724259,Shit yourself,OAG
facebook_corpus_msr_326860,"Dear India, Stop playing with the emotions of your people for voices.",CAG
facebook_corpus_msr_334498,Why not compare the five worst unrest after independence and let us know where he has stopped more than the congressional CMs of the other rioting states,NAG
facebook_corpus_msr_322442,I remember a Japanese fan doing this during the last FIFA World Cup. I wonder now if Mizos are intended during the Second World War in the famous Battle of Kohima between Britishers and Japs 😝😝😝 Ps Pun,NAG
facebook_corpus_msr_502844,When is the work on NH-8 completed? Particluarly hero Honda Chowk ??,NAG
facebook_corpus_msr_1805313,Anna Hazare is an agent,CAG
facebook_corpus_msr_329986,Ask the Khans to do it ... Any way they kill them when they&#39;re drunk ...,CAG
facebook_corpus_msr_330974,"You can be sure that the shooter was a white American (Christian and no Muslim), otherwise the headline would be &quot;Muslim&quot; rather than &quot;beer drinking&quot; as the first word. There would be more calls for Trump&#39;s &quot;Muslim Ban&quot;, which was not implemented by the Laughing Number of the World - but will the big Orange One now demand a &quot;beer drink ban&quot;?",CAG
facebook_corpus_msr_443958,"If you can not do anything for your country, at least support those who are trying to do something better for your country. Today, the whole world recognizes India just for modes.",CAG
facebook_corpus_msr_1521855,"And those are the people who promised not to ban beef in the Northeast, hypocrisy at its best.",OAG
facebook_corpus_msr_1945493,You should not take this guy seriously. After having produced only three children.,OAG
facebook_corpus_msr_444166,"All Indian Muslims are anti-Indians. They are just waiting to see how soon they will become the majority and embrace India, and always show their heart and soul with Pakistan and outside show they love India, all farce.",OAG
facebook_corpus_msr_1853672,What the hell happened 🤔,OAG
facebook_corpus_msr_2073039,"Man, what about you, people who insert the same comment everywhere.",CAG
facebook_corpus_msr_461576,Amma will always stay in our hearts. May her noble soul rest in peace.,NAG
facebook_corpus_msr_1455347,I like,NAG
facebook_corpus_msr_2020815,According to Zee News 405 for seats for BJP in UP. The total number of votes is 403. Two Seats awarded by Zee News are free.,CAG
facebook_corpus_msr_327859,"Irony is your display image at one end. They are happy to see an innocent die, and at the other end they pray not to kill an innocent",CAG
facebook_corpus_msr_470839,What about Tata engines .. Has there been an overreaction? What is your view,NAG
facebook_corpus_msr_397732,Your army has invaded our territory like a thief. Her army men are cowards. India has carried out surgical strikes and informed your army.,OAG
facebook_corpus_msr_221647,Nobody can beat modes. Bihari people may be sad that they choose them,CAG
facebook_corpus_msr_457396,Anuj and Porinju believe that the markets will reach a new high before the budget,NAG
facebook_corpus_msr_2111306,So-called seculars ruled the nation for 60 years and they do not even ban RSS ...... lol,OAG
facebook_corpus_msr_2032108,#salute you my friend,OAG
facebook_corpus_msr_1805515,This puppet came out for the MCD election #chutiya,CAG
facebook_corpus_msr_1614499,"They benefit because these areas do not get used to why they start the roads are getting weak,",CAG
facebook_corpus_msr_322423,ru guys from university? Gaurav Seth PJ Anshu Mishra Shubham Singh,NAG
facebook_corpus_msr_2115208,"It&#39;s okay. We lost a match, not the series. Losing and winning is part of the game, and you can not win every game. You win something. You lose something.",NAG
facebook_corpus_msr_329013,So they fired over the border and mutilated the bodies. Sorry that I do not buy this at all.,CAG
facebook_corpus_msr_487733,Do you see that it reaches all highs in this expiration date?,NAG
facebook_corpus_msr_1762565,"Yes. That will happen, of course. When Cow is president, prime minister, prime minister, MP, MLA and human runner on the street looking for food dies after swallowing plastic.",CAG
facebook_corpus_msr_394667,"Let&#39;s accept the fact that here we have a mini-Pakistan and many pro-Pakistani anti-national elements exist in the country. These are funded by hostile countries to weaken the integrity, peace and security of the nation with the help of some heavyweight political traitors. Be it in the Northeast, Kashmir or Hyderabad, as long as much of the marginal elements for their short-term political or monetary successes prefer to destabilize the economy or national integrity for the support of external forces and resolve the issue of Pakistan or China Dream for Mr Modi and his staff. If the lazy fish are not taken out of the pond, we can not expect a clean system.",NAG
facebook_corpus_msr_1610605,"Winning elections is not important, but to meet the expectations of citizens. Today, people are blind to religion and not to development. Frankly, we need activists from all like-minded people who want to experience unbiased development. This group of activists should check the POLITICIANS, Beurocrats, for proper functioning and find that they are working properly and not wasting any public money. Only in this way can our country be saved from religious and corrupt politicians",OAG
facebook_corpus_msr_1723302,Do you know what ... all this happens daily right ??,OAG
facebook_corpus_msr_1775238,Congratulations!,NAG
facebook_corpus_msr_1804874,"11000 or 11 lakh. In the end, the truth triumphs and the truth is that Kejriwal delivers! Period!!",NAG
facebook_corpus_msr_1403043,"It&#39;s true that every good job is performed by a group of interests. In fact, our political parties often support such elements in search of voting banks. Aggressive media activism is also missing. Hello",CAG
facebook_corpus_msr_490983,"would like to know on Welspun India, REC, Wockhardt, GATI and Metalyst",NAG
facebook_corpus_msr_2018502,True,CAG
facebook_corpus_msr_401411,"Guys ... how long are we wearing this connection. Are we so weak that we can not give an adequate answer, 😡😡😡😡",NAG
facebook_corpus_msr_1735840,", The reservation, however, is not a poverty reduction program, but only for those social groups that have historically been exploited, marginalized and weakened. Muslims wanted a window within the OBCs, the Supreme Court says, you can create a subwindow within the OBCs without breaking the 50% barrier, but not because of religion.",CAG
facebook_corpus_msr_480888,"Jokes are taken very seriously, this is Indian way of doing business - out of fear of insecurity",NAG
facebook_corpus_msr_2081757,"I am for the freedom of speech, but against the clumsy freedom of speech of another young person!",CAG
facebook_corpus_msr_1493902,"If this is not the case, the picture is further affected",OAG
facebook_corpus_msr_483459,We will see a new battle between Tata sons and Shapoorjees.,NAG
facebook_corpus_msr_1818436,Mens blames daily for the violence of women against men,NAG
facebook_corpus_msr_334831,"There was a time when we had a congress in both the state and in the center, 15 years in Assam and 10 years in the center, and above all, an Assam nominated prime minister!",NAG
facebook_corpus_msr_1897089,He was to be paid by the police who had the money. Or as promised RBI,CAG
facebook_corpus_msr_332833,"Yes, Antonio ... for us God is in us. So, all / each is a manifestation of God for the followers of the Sanatana Dharma.",NAG
facebook_corpus_msr_332262,Our president has no history like modes that kill a thousand Muslims in Gujrat,OAG
facebook_corpus_msr_1805654,Mouni Baba open mouth,CAG
facebook_corpus_msr_1804975,"Unfortunately, Anna has lost all credibility. He conveniently forgot the Lokpal bill. He is saffron under the skin. Kejriwal, on the other hand, changed the face of Indian politics. The big parties silently took over everything he stood for.",CAG
facebook_corpus_msr_1723335,"1). The rule says that speakers should not be used between 10pm and 6am. 2) &quot;If Muslims have the right to give Azaan, non-Muslims have the right to sleep peacefully.&quot; Judgment of the Supreme Court",CAG
facebook_corpus_msr_329063,"If India can shoot innocent civilians, the mutilation of its soldiers is fully justified",OAG
facebook_corpus_msr_402523,Mohammad Usman. Get out of my country. The division was based on the theory of two nations. So all Muslims should have gone to Pakistan.,OAG
facebook_corpus_msr_492174,I want to meet the girl who said the iPhone is user friendly !!!,CAG
facebook_corpus_msr_483354,But it is a big decision and TATA has to clear the air.,NAG
facebook_corpus_msr_423044,"Hello anuj, sir, your views on just after this rally this will continue or profit booking",NAG
facebook_corpus_msr_2035898,They are the best of everything ... 💞 Our cutiepie ... Happy Birthday for your film PH #PHILLAURI ... 💕,NAG
facebook_corpus_msr_470956,Please give some advice on Bank Nifty and how the NPA is useful for PSU banks?,NAG
facebook_corpus_msr_397451,That will happen soon if China becomes dependent on Pakistan. Supporting Pakistan is the end of humanity,OAG
facebook_corpus_msr_323706,I hope you are fine soon. My wishes for you. I understand that it makes no sense to waste my time so that you understand everything. Happy buddy.,CAG
facebook_corpus_msr_473742,Correction made because 2000s are very important as 500s and 1000s.,NAG
facebook_corpus_msr_2111406,Please leave these worldly estates and do something good for society,NAG
facebook_corpus_msr_407584,"In Mumbai, too many top politicians will pray for his health",NAG
facebook_corpus_msr_1679259,"What happens then in a pantry bus, which is intended for hosting in each Express? If so, please tell us the name of the good. The fact is, train passengers in Indian railways get pathetic food ...",OAG
facebook_corpus_msr_446433,There are many people who are stupid enough to understand Dese things,CAG
facebook_corpus_msr_1804942,"Bhaiya sabse pahle ye hai con ... mahangaayi badhi to banwaas pr gaye hue the, note prohibition ghayab hue jaise gadhe k sir se seeng, patrol and edible price increase pr to her mr india ban gaye the k kahin dikhe hi nahi Or from aagaye neend se jaag kar k chalo thoda publicity b lelun.",CAG
facebook_corpus_msr_422044,"Congratulations Bmp &amp; Modiji, please do something to develop India",CAG
facebook_corpus_msr_329970,Obviously I did not read that he turned the other cheek. Funny kind of christian guy.,CAG
facebook_corpus_msr_1956946,Modisi&#39;s survey was also so threatening that some sick and anti-democratic individuals said they would leave the country when he became prime minister! The same black forces now sing the same mantras who are unaware of the fact that this is the 21st century and people can tell the difference between chalk and cheese!,CAG
facebook_corpus_msr_1922865,NDA regulates party 🎉 good governance 😝😝,CAG
facebook_corpus_msr_325339,What has bjp done in MCD in the last 10 years?,OAG
facebook_corpus_msr_457196,"Thanks for the confirmation, but I&#39;m a Chelsea fan, so I&#39;m happier than you! :)",NAG
facebook_corpus_msr_2018698,"Bhai, this is not mainstream. Even Mira Rajput said the third feminism is destructive. And yes, mainstream feminists are really thugs. They continue to riot and create a ruckus. They hate the freedom of expression, they hide facts, they project lies, etc. (I have proof of all that. So please counter my perspective and not my facts)",CAG
facebook_corpus_msr_1956229,"This happened 24 × 7. However, the administration was always in sleep mode.",CAG
facebook_corpus_msr_432276,"Pm is Cave means Cave, and God also prays Lai",NAG
facebook_corpus_msr_2018619,She was so privileged all her life. But we have to work to achieve our goals. We can not make our decisions.,CAG
facebook_corpus_msr_425103,please comment on the rain industry regarding today&#39;s star results,NAG
facebook_corpus_msr_455612,Royal Enfield is a symbol ... it is not possible to shake the picture,NAG
facebook_corpus_msr_503326,The Bank of England is poised to inject an additional 250 billion pounds into the economy to bridge the economic crisis that could be caused by Brexit.,NAG
facebook_corpus_msr_331191,So-called #GauRakshaks ..... claim that they are protected in the mother #Gaumata .... And the #Gundaz sell the mother in d ... # export the mother to the other countries .... when you is no use to them ...... #Shame on Dese #Bhakts ....,NAG
facebook_corpus_msr_1724078,Community feeling at its peak in a so-called multicultural country,OAG
facebook_corpus_msr_731282,Pappu is on leave until the next election: D,OAG
facebook_corpus_msr_1979691,"Dear Indian Express, I am sorry to write that your journalists are misinterpreting and distorting the events just to make sensational headlines. The news about the upcoming singer Nahid Afreen was prepared without proper research and investigation. It was very sad to see that your journalists do not even know the difference between fatwa and vocation. A fatwa is a non-binding legal opinion issued only by a qualified lawyer (mufti) at the request of a person who can not understand the religious rules, while the leaflet that is circulated and presented as a fatwa is only a printed, signed one The vocation is of 46 men who believe in religious practices. The merit of the vocation can be discussed for many reasons and in many dimensions, but first and foremost an appeal can not be called a legal opinion (fatwa). We expect an apology from you for such a mistake.",CAG
facebook_corpus_msr_441682,sharukh travels in a wide trail ... ... steam engine reporters can stop whistling for any steam during the news,CAG
facebook_corpus_msr_1804796,Agreed..,NAG
facebook_corpus_msr_1493903,"Heheheh, how can you expect them to be interested in their image? They (Pakistanis) intend to sell an entire nation to China on behalf of CPEC.",OAG
facebook_corpus_msr_1563601,"Matt Ellis I would not believe that Israel says something because Israel like its sugar lies Daddy America. It also claims to be a land that worries, but when you look behind the curtain, there are only lies, hatred of others, and death",OAG
facebook_corpus_msr_466200,Will the metals eventually gather?,NAG
facebook_corpus_msr_1945455,Ram NATH ji Goenka has to be ashamed of his followers ...,OAG
facebook_corpus_msr_438540,"Really Mr. Jack, then Plz reveals how much black money is being destroyed. The banks received around 99.8% of 1000 500 banknotes in the accounts, where then the black money is.",NAG
facebook_corpus_msr_1922808,He should be allowed to travel in the freight train with animals ... he is as valuable as he is. This luxury is more than enough for him (it !!!).,CAG
facebook_corpus_msr_324334,"Not surprised! Maybe you have not received any news recently about the introduction of a cow rescue service in UP. No rescue service for the poor and needy, but the focus is on the cow.",OAG
facebook_corpus_msr_1775210,"Haha, so 60 years no development, only prey !!! Good that you accept now !!",NAG
facebook_corpus_msr_326776,"The Pak army invaded Indian territory, killing Indian soldiers, drinking a cup of tea with biscuits, mutilating their bodies, and returning to their barracks. Now tell me, while all this was garbage, what did Native American border forces do watching Mia Khalifa and Sunny Leone?",OAG
facebook_corpus_msr_330895,He is the class 3rd grade country I know.,CAG
facebook_corpus_msr_1723665,Do not you think you&#39;re going too far? You son of a B **** ........ # Nigam,OAG
facebook_corpus_msr_2127002,"BJP won 81 seats, more than 50 seats in 2012. This is no gain at all. 84 Siva Sena&#39;s profit is a milestone, according to this toilet paper",OAG
facebook_corpus_msr_346512,P ♥ PYTHON ♥ BOT ♥ TEAM ♥ ♪ - Y - BOT OWNERS Y TAYYAB KHAN,NAG
facebook_corpus_msr_327927,A surgical strike by Pakistan and we are doing a surgical strike by the media! Long live the diplomacy of Modi! #SaveIndia,NAG
facebook_corpus_msr_1805717,No,NAG
facebook_corpus_msr_1731689,Digest cattle feed,CAG
facebook_corpus_msr_1937577,Mr. Kunder correct your facts. Prove that he is an idiot.,NAG
facebook_corpus_msr_1956971,Illiterates have now begun to teach people with the highest literacy rate. Do you know your literacy rate in the world among Muslims? It is only 0.27%. Dreadful..! The lowest literacy rate among all religions.,CAG
facebook_corpus_msr_503524,"Our Hon&#39;ble governor is best, but not one ......",CAG
facebook_corpus_msr_451805,For maintenance bajaj keeps the bike and you have to get it out of the workshop when you need it,NAG
facebook_corpus_msr_334891,"Sitaram Yechury is a lovable person from the Marxist lobby, dominated by hardcore ideologues. As a member of the House of Lords, he made a very constructive contribution.",CAG
facebook_corpus_msr_469423,You mean investment with relatives and friends of the above,NAG
facebook_corpus_msr_349977,We still support Modi Sarkaar and not the choir Congress ... Modi Sarkaar is much better and stronger than the choir Congress ...,OAG
facebook_corpus_msr_1723569,"If it is to be banned, it should also be banned for all other religions.",CAG
facebook_corpus_msr_425691,Jio effect. It&#39;s like modes {Jio} and it&#39;s resting.,NAG
facebook_corpus_msr_1805361,You can not escape the sin of promoting this useless guy,OAG
facebook_corpus_msr_466288,"ex pm spoke jst wt, he has to speak as opposin member",NAG
facebook_corpus_msr_1804941,Sanghi can mila hai Annaji ko fir se kyunki Delhi me jo MCD election hai filhal .. Ab sab ko samajh gaye hai Lokpal aur Corruption crusader kitne paani i hai aur kis k saath hai.,CAG
facebook_corpus_msr_470849,"Is it time to invest in bank shares, especially in SBI &amp; Icici?",NAG
facebook_corpus_msr_399105,Who cares what she eats?,CAG
facebook_corpus_msr_1716154,"If I live in the country where Mob behaves like that and has the license to kill, then I&#39;m ashamed ... by illogic.",NAG
facebook_corpus_msr_1884032,Time for #LaughAtDeath. Did you already try it?,NAG
facebook_corpus_msr_405067,"It&#39;s time to shut down the JNU from the government. Why is this type of institute operated by wasting our tax money? If JNU students are brave, please earn some money and then pay their fees. Why was taxpayer&#39;s money wasted? SHAMEFUL",OAG
facebook_corpus_msr_1943090,4 people died and the Indian Express finds humor in it.,CAG
facebook_corpus_msr_394476,"Lol Indian Army 🐶pig army has the largest in the world and 4 times, can not fight with Pakistan",OAG
facebook_corpus_msr_431267,Modes grouped 500-1000 notes. His next step should be the band party,CAG
facebook_corpus_msr_420674,Transforming and reinventing the future-oriented India. Rebuilding the credibility of the central Hindu life value and living with mutual respect for all,NAG
facebook_corpus_msr_1525114,"Kashmiris also not against Indian people, but Indian occupation",NAG
facebook_corpus_msr_495265,What does the word cost mean? Does it take into account external debt? Does it consider human wealth?,CAG
facebook_corpus_msr_430523,Cnbc tv 18 lifts the competition for BUDGET congratulations,NAG
facebook_corpus_msr_2018497,Fcuk from Shikha Sharma,OAG
facebook_corpus_msr_466226,"Mr. Narang, it&#39;s only a matter of time, I&#39;m not stupid enough to believe that the governors are working to improve the masses. I am sure that if this government has completed its term of office, we will have major scams. Manmohan Singh ...",CAG
facebook_corpus_msr_1599828,I hope the inmates are safe and unhurt.,NAG
facebook_corpus_msr_469906,"Hello, what will Sun Pharma do in the short and long term?",NAG
facebook_corpus_msr_382123,Tit for tat did the same thing .... modes request u to plz action as soon as possible,NAG
facebook_corpus_msr_2018673,For what reason?,CAG
facebook_corpus_msr_329038,"Nothing new about it. Indians only clap, act instead of failing",CAG
facebook_corpus_msr_430440,"It remains to be seen how INC (UP-UTTARAKHAND-MANIPUR) will attract high-tech Savy voters towards INC in the FIRST TIME. In addition, MANN KI BATE relentlessly refers to this section",NAG
facebook_corpus_msr_452509,I want to upgrade from 180 to 400CC,NAG
facebook_corpus_msr_418425,Tech Mahindra down and others it like tcs infy wipro,NAG
facebook_corpus_msr_2287073,She just makes a cheap publicity stunt. Maybe she wants to be in a big boss.,OAG
facebook_corpus_msr_456078,It&#39;s like Duke 390&#39;s why it took them so long to get started. Just enter a name and change the look &amp; lower the price.,NAG
facebook_corpus_msr_1805657,No respect for him now,NAG
facebook_corpus_msr_2081696,Sehwag Your comments made no sense at all. You should not have made the stupid comparison. There is a big difference between cricketers and martyrs.,CAG
facebook_corpus_msr_463813,"I bought One Plus 2 almost two months ago. Two days ago I dropped it and got blown up the entire screen. Although it works well. However, I can not fix it because the service center in Jammu &amp; Kashmir is not available ... it&#39;s frustrating",CAG
facebook_corpus_msr_326834,This happens when one can not distinguish between military activity and barbarism. Remember the NLI whose body you did not recognize during a Kargil conflict. So keep your knowledge to yourself and live in your own Fantasyland.,OAG
facebook_corpus_msr_331182,Cows will definitely vote for Modi ji in 2019;),CAG
facebook_corpus_msr_2111140,"congress mukt bharat saath saath saath saath saath saath saath saoh saay sa .... haram khoro ..... 3 years 5000 Hindu-Ka-Conversation hua islam i ..... is par kya bologe ..... chutiya , CPI of the party of India .....",OAG
facebook_corpus_msr_1563620,Why am I not surprised. Another dictatorship is beginning to form,CAG
facebook_corpus_msr_494038,A true legend ... simply incomparable ... Praise to the greatest philanthropist,NAG
facebook_corpus_msr_1689985,Stupid survey 👎👎👎,OAG
facebook_corpus_msr_1805469,Anna Hazard is now a novice. His voice has no value.,CAG
facebook_corpus_msr_503340,Isro copied my face book technology - it&#39;s that simple,NAG
facebook_corpus_msr_2280155,"Well, Kuwait is an American colony, right?",NAG
facebook_corpus_msr_503001,This time your contribution is much more positive than the previous Sir @udayan mukherjee: D,NAG
